source,source_job_id,title,company,location,salary_text,salary_min,salary_max,date_posted,date_scraped,url,description_snippet
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-03-24,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-03-30,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-04-06,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-04-13,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-04-18,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-04-22,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-04-27,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-05-01,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-0-0-2771,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-03-24,2026-05-07,https://example-jobboard.test/job/PINN-0-0-2771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-05-10,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-05-17,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-05-23,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-05-27,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-06-02,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-06-06,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-0-1-1672,Business Intelligence Analyst,Pinnacle Retail Analytics,"New York, NY","$70,000 - $205,300",70000,205300.0,2026-05-10,2026-06-13,https://example-jobboard.test/job/PINN-0-1-1672,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-03-21,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-03-27,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-02,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-07,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-11,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-17,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-24,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-04-29,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-05-06,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-05-13,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-05-19,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,PINN-1-0-8616,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-03-21,2026-05-23,https://example-jobboard.test/job/PINN-1-0-8616,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-1-1-6325,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-06-02,2026-06-02,https://example-jobboard.test/job/PINN-1-1-6325,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-1-1-6325,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-06-02,2026-06-09,https://example-jobboard.test/job/PINN-1-1-6325,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,PINN-1-1-6325,Senior Business Analyst,Pinnacle Retail Analytics,"Austin, TX","$66,000 - $216,300",66000,216300.0,2026-06-02,2026-06-14,https://example-jobboard.test/job/PINN-1-1-6325,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-0-7658,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-03-27,2026-03-27,https://example-jobboard.test/job/CEDA-0-0-7658,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-0-7658,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-03-27,2026-04-01,https://example-jobboard.test/job/CEDA-0-0-7658,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-0-7658,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-03-27,2026-04-08,https://example-jobboard.test/job/CEDA-0-0-7658,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-0-7658,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-03-27,2026-04-15,https://example-jobboard.test/job/CEDA-0-0-7658,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-0-7658,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-03-27,2026-04-22,https://example-jobboard.test/job/CEDA-0-0-7658,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-1-2524,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-05-04,2026-05-04,https://example-jobboard.test/job/CEDA-0-1-2524,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-1-2524,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-05-04,2026-05-09,https://example-jobboard.test/job/CEDA-0-1-2524,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-1-2524,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-05-04,2026-05-16,https://example-jobboard.test/job/CEDA-0-1-2524,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-1-2524,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-05-04,2026-05-21,https://example-jobboard.test/job/CEDA-0-1-2524,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,CEDA-0-1-2524,Junior Business Analyst,Cedarwood Bank,"Chicago, IL","$63,000 - $81,600",63000,81600.0,2026-05-04,2026-05-27,https://example-jobboard.test/job/CEDA-0-1-2524,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-03-26,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-04-01,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-04-05,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-04-10,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-04-15,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,CEDA-1-0-2976,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-03-26,2026-04-20,https://example-jobboard.test/job/CEDA-1-0-2976,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-05-12,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-05-16,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-05-21,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-05-27,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-06-01,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,CEDA-1-1-5530,Operations Analyst,Cedarwood Bank,"St. Louis, MO","$71,000 - $248,200",71000,248200.0,2026-05-12,2026-06-07,https://example-jobboard.test/job/CEDA-1-1-5530,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-03-21,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-03-28,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-03,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-08,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-12,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-18,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-25,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-04-29,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-05-03,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-05-10,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-05-17,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-05-21,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-0-8690,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-03-21,2026-05-25,https://example-jobboard.test/job/BLUE-0-0-8690,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-1-3444,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-05-28,2026-05-28,https://example-jobboard.test/job/BLUE-0-1-3444,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-1-3444,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-05-28,2026-06-01,https://example-jobboard.test/job/BLUE-0-1-3444,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-1-3444,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-05-28,2026-06-06,https://example-jobboard.test/job/BLUE-0-1-3444,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-1-3444,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-05-28,2026-06-10,https://example-jobboard.test/job/BLUE-0-1-3444,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,BLUE-0-1-3444,Junior Business Analyst,BlueRiver Tech,Remote,"$72,000 - $162,700",72000,162700.0,2026-05-28,2026-06-17,https://example-jobboard.test/job/BLUE-0-1-3444,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-03-28,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-02,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-07,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-11,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-16,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-20,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-04-27,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-0-2330,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-03-28,2026-05-04,https://example-jobboard.test/job/BLUE-1-0-2330,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-05-12,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-05-17,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-05-23,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-05-29,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-06-05,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-06-09,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,BLUE-1-1-5771,Product Analyst,BlueRiver Tech,"Austin, TX","$69,000 - $204,600",69000,204600.0,2026-05-12,2026-06-14,https://example-jobboard.test/job/BLUE-1-1-5771,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,MERI-0-0-6039,Business Intelligence Analyst,Meridian Healthcare Group,"Austin, TX","$58,000 - $74,000",58000,74000.0,2026-03-20,2026-03-20,https://example-jobboard.test/job/MERI-0-0-6039,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,MERI-0-0-6039,Business Intelligence Analyst,Meridian Healthcare Group,"Austin, TX","$58,000 - $74,000",58000,74000.0,2026-03-20,2026-03-27,https://example-jobboard.test/job/MERI-0-0-6039,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
